level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1473	-1	
2	1	1	0	0	0	757	10	15	17	-1	
3	1	1	1	0	0	757	10	15	17	-1	
4	1	1	1	1	0	757	10	15	17	-1	
5	1	1	1	1	1	757	10	15	17	0.000000	y)
2	1	2	0	0	0	162	20	115	33	-1	
3	1	2	1	0	0	162	20	115	33	-1	
4	1	2	1	1	0	162	20	115	33	-1	
5	1	2	1	1	1	162	20	115	33	96.691635	Name
2	1	3	0	0	0	1646	0	217	60	-1	
3	1	3	1	0	0	1646	0	217	60	-1	
4	1	3	1	1	0	1646	0	217	60	-1	
5	1	3	1	1	1	1646	0	4	60	72.437881	|
5	1	3	1	1	2	1667	5	122	43	32.583588	Invoices
5	1	3	1	1	3	1802	11	61	27	96.717209	Date
2	1	4	0	0	0	1932	9	127	30	-1	
3	1	4	1	0	0	1932	9	127	30	-1	
4	1	4	1	1	0	1932	9	127	30	-1	
5	1	4	1	1	1	1932	9	127	30	91.877411	17-Jan-
2	1	5	0	0	0	2148	9	130	37	-1	
3	1	5	1	0	0	2148	9	130	37	-1	
4	1	5	1	1	0	2148	9	130	37	-1	
5	1	5	1	1	1	2148	9	50	37	28.528717	‘jin.
5	1	5	1	1	2	2229	9	49	29	83.043274	mh
2	1	6	0	0	0	1666	54	78	29	-1	
3	1	6	1	0	0	1666	54	78	29	-1	
4	1	6	1	1	0	1666	54	78	29	-1	
5	1	6	1	1	1	1666	54	78	29	96.315231	Date
2	1	7	0	0	0	1952	55	83	30	-1	
3	1	7	1	0	0	1952	55	83	30	-1	
4	1	7	1	1	0	1952	55	83	30	-1	
5	1	7	1	1	1	1952	55	83	30	96.995285	2026
2	1	8	0	0	0	498	107	770	30	-1	
3	1	8	1	0	0	498	107	770	30	-1	
4	1	8	1	1	0	498	107	770	30	-1	
5	1	8	1	1	1	498	107	85	30	96.531593	0345
5	1	8	1	1	2	607	107	67	29	96.531593	13D
5	1	8	1	1	3	696	107	34	29	93.089241	Al
5	1	8	1	1	4	747	107	110	29	92.207893	Manar
5	1	8	1	1	5	871	107	65	29	96.588524	Dist
5	1	8	1	1	6	959	107	174	29	96.476784	DAMMAM
5	1	8	1	1	7	1152	107	116	29	96.351448	SAUDI
2	1	9	0	0	0	200	131	172	29	-1	
3	1	9	1	0	0	200	131	172	29	-1	
4	1	9	1	1	0	200	131	172	29	-1	
5	1	9	1	1	1	200	131	172	29	45.357555	Customer’
2	1	10	0	0	0	226	181	16	21	-1	
3	1	10	1	0	0	226	181	16	21	-1	
4	1	10	1	1	0	226	181	16	21	-1	
5	1	10	1	1	1	226	181	16	21	26.829475	S
2	1	11	0	0	0	496	151	144	29	-1	
3	1	11	1	0	0	496	151	144	29	-1	
4	1	11	1	1	0	496	151	144	29	-1	
5	1	11	1	1	1	496	151	144	29	95.739372	ARABIA
2	1	12	0	0	0	1395	116	187	93	-1	
3	1	12	1	0	0	1395	116	187	93	-1	
4	1	12	1	1	0	1395	116	187	93	-1	
5	1	12	1	1	1	1395	133	89	76	39.531937	ad
5	1	12	1	1	2	1497	116	85	56	27.611481	Bere
2	1	13	0	0	0	1686	152	486	29	-1	
3	1	13	1	0	0	1686	152	486	29	-1	
4	1	13	1	1	0	1686	152	486	29	-1	
5	1	13	1	1	1	1686	152	67	29	95.685196	Due
5	1	13	1	1	2	1769	152	77	29	92.244858	Date
5	1	13	1	1	3	1889	152	214	29	74.398125	|20-Jan-2026)
5	1	13	1	1	4	2132	152	40	29	94.815895	bill
2	1	14	0	0	0	2325	152	17	29	-1	
3	1	14	1	0	0	2325	152	17	29	-1	
4	1	14	1	1	0	2325	152	17	29	-1	
5	1	14	1	1	1	2325	152	17	29	91.699570	b
2	1	15	0	0	0	224	216	141	29	-1	
3	1	15	1	0	0	224	216	141	29	-1	
4	1	15	1	1	0	224	216	141	29	-1	
5	1	15	1	1	1	224	216	141	29	96.809807	Address
2	1	16	0	0	0	504	196	24	30	-1	
3	1	16	1	0	0	504	196	24	30	-1	
4	1	16	1	1	0	504	196	24	30	-1	
5	1	16	1	1	1	504	196	24	30	90.825226	\r
2	1	17	0	0	0	584	196	76	29	-1	
3	1	17	1	0	0	584	196	76	29	-1	
4	1	17	1	1	0	584	196	76	29	-1	
5	1	17	1	1	1	584	196	76	29	19.429214	rzOD
2	1	18	0	0	0	796	196	4	29	-1	
3	1	18	1	0	0	796	196	4	29	-1	
4	1	18	1	1	0	796	196	4	29	-1	
5	1	18	1	1	1	796	196	4	29	69.859901	|
2	1	19	0	0	0	894	196	53	29	-1	
3	1	19	1	0	0	894	196	53	29	-1	
4	1	19	1	1	0	894	196	53	29	-1	
5	1	19	1	1	1	894	196	53	29	30.786957	1Cl
2	1	20	0	0	0	1015	197	10	28	-1	
3	1	20	1	0	0	1015	197	10	28	-1	
4	1	20	1	1	0	1015	197	10	28	-1	
5	1	20	1	1	1	1015	197	10	28	92.554260	t
2	1	21	0	0	0	1071	196	29	29	-1	
3	1	21	1	0	0	1071	196	29	29	-1	
4	1	21	1	1	0	1071	196	29	29	-1	
5	1	21	1	1	1	1071	196	29	29	92.438950	Al
2	1	22	0	0	0	795	241	343	35	-1	
3	1	22	1	0	0	795	241	343	35	-1	
4	1	22	1	1	0	795	241	343	35	-1	
5	1	22	1	1	1	795	241	35	35	88.867775	,ol
5	1	22	1	1	2	843	241	179	30	96.098610	ZIP/Postal
5	1	22	1	1	3	1038	241	100	29	96.329422	Code:
2	1	23	0	0	0	729	287	106	29	-1	
3	1	23	1	0	0	729	287	106	29	-1	
4	1	23	1	1	0	729	287	106	29	-1	
5	1	23	1	1	1	729	287	106	29	96.755096	32273
2	1	24	0	0	0	489	340	811	37	-1	
3	1	24	1	0	0	489	340	811	37	-1	
4	1	24	1	1	0	489	340	811	37	-1	
5	1	24	1	1	1	489	340	26	29	94.882462	1.
5	1	24	1	1	2	532	340	38	29	94.882462	10
5	1	24	1	1	3	584	340	81	37	96.748390	days
5	1	24	1	1	4	680	341	119	28	96.639206	returns
5	1	24	1	1	5	815	340	106	37	96.607765	policy.
5	1	24	1	1	6	936	340	29	29	96.588989	2.
5	1	24	1	1	7	980	340	74	29	96.469223	Risk
5	1	24	1	1	8	1068	348	121	29	96.641167	passes
5	1	24	1	1	9	1203	341	31	28	96.585846	to
5	1	24	1	1	10	1247	340	53	29	96.258507	the
2	1	25	0	0	0	496	383	715	37	-1	
3	1	25	1	0	0	496	383	715	37	-1	
4	1	25	1	1	0	496	383	715	37	-1	
5	1	25	1	1	1	496	383	97	37	96.918396	buyer
5	1	25	1	1	2	606	391	83	29	96.028503	upon
5	1	25	1	1	3	703	383	144	37	96.754143	delivery.
5	1	25	1	1	4	863	383	186	37	96.555435	Ownership
5	1	25	1	1	5	1062	383	33	29	96.287827	of
5	1	25	1	1	6	1106	383	105	37	96.850998	goods
2	1	26	0	0	0	153	425	270	37	-1	
3	1	26	1	0	0	153	425	270	37	-1	
4	1	26	1	1	0	153	425	270	37	-1	
5	1	26	1	1	1	153	425	151	37	95.839836	Payment
5	1	26	1	1	2	315	425	108	29	96.121582	Terms
2	1	27	0	0	0	496	425	285	30	-1	
3	1	27	1	0	0	496	425	285	30	-1	
4	1	27	1	1	0	496	425	285	30	-1	
5	1	27	1	1	1	496	425	136	30	96.568161	remains
5	1	27	1	1	2	645	425	68	29	96.453606	with
5	1	27	1	1	3	728	425	53	29	96.629570	the
2	1	28	0	0	0	1691	422	150	32	-1	
3	1	28	1	0	0	1691	422	150	32	-1	
4	1	28	1	1	0	1691	422	150	32	-1	
5	1	28	1	1	1	1691	422	72	32	96.722771	Our
5	1	28	1	1	2	1778	422	63	32	96.516960	Ref
2	1	29	0	0	0	1413	427	154	40	-1	
3	1	29	1	0	0	1413	427	154	40	-1	
4	1	29	1	1	0	1413	427	154	40	-1	
5	1	29	1	1	1	1409	411	68	61	0.000000	Qaull
5	1	29	1	1	2	1495	427	72	35	41.979424	egy
2	1	30	0	0	0	2153	428	163	42	-1	
3	1	30	1	0	0	2153	428	163	42	-1	
4	1	30	1	1	0	2153	428	163	42	-1	
5	1	30	1	1	1	2153	428	100	42	0.000000	stave
2	1	31	0	0	0	539	468	747	37	-1	
3	1	31	1	0	0	539	468	747	37	-1	
4	1	31	1	1	0	539	468	747	37	-1	
5	1	31	1	1	1	539	476	155	29	96.351616	company
5	1	31	1	1	2	708	468	65	29	96.299118	until
5	1	31	1	1	3	785	468	46	29	96.931831	full
5	1	31	1	1	4	845	469	146	36	92.334282	payment
5	1	31	1	1	5	1004	468	23	29	95.016190	is
5	1	31	1	1	6	1041	468	151	29	96.491287	received.
5	1	31	1	1	7	1207	468	28	30	96.724892	3.
5	1	31	1	1	8	1246	468	40	29	94.677849	All
2	1	32	0	0	0	547	511	731	37	-1	
3	1	32	1	0	0	547	511	731	37	-1	
4	1	32	1	1	0	547	511	731	37	-1	
5	1	32	1	1	1	547	511	176	37	96.602638	applicable
5	1	32	1	1	2	736	512	101	33	96.773903	taxes,
5	1	32	1	1	3	853	511	112	34	96.688072	duties,
5	1	32	1	1	4	980	511	62	29	96.770088	and
5	1	32	1	1	5	1058	511	98	29	96.257492	levies
5	1	32	1	1	6	1169	511	52	29	96.289963	will
5	1	32	1	1	7	1238	511	40	29	96.696617	be
2	1	33	0	0	0	596	553	631	36	-1	
3	1	33	1	0	0	596	553	631	36	-1	
4	1	33	1	1	0	596	553	631	36	-1	
5	1	33	1	1	1	596	553	138	36	96.389389	charged
5	1	33	1	1	2	749	554	85	28	96.058601	extra
5	1	33	1	1	3	846	561	39	22	96.256256	as
5	1	33	1	1	4	898	561	56	28	96.256256	per
5	1	33	1	1	5	964	553	164	36	96.595947	prevailing
5	1	33	1	1	6	1142	553	85	30	96.843056	laws.
2	1	34	0	0	0	1644	571	3	18	-1	
3	1	34	1	0	0	1644	571	3	18	-1	
4	1	34	1	1	0	1644	571	3	18	-1	
5	1	34	1	1	1	1644	571	3	18	55.171867	|
2	1	35	0	0	0	222	609	131	29	-1	
3	1	35	1	0	0	222	609	131	29	-1	
4	1	35	1	1	0	222	609	131	29	-1	
5	1	35	1	1	1	222	609	131	29	92.237976	VATNO
2	1	36	0	0	0	771	610	277	30	-1	
3	1	36	1	0	0	771	610	277	30	-1	
4	1	36	1	1	0	771	610	277	30	-1	
5	1	36	1	1	1	771	610	277	30	96.396767	3608500000856
2	1	37	0	0	0	1402	593	177	36	-1	
3	1	37	1	0	0	1402	593	177	36	-1	
4	1	37	1	1	0	1402	593	177	36	-1	
5	1	37	1	1	1	1402	593	104	31	49.541164	ial
5	1	37	1	1	2	1528	593	51	36	41.221272	aol
2	1	38	0	0	0	1644	593	209	46	-1	
3	1	38	1	0	0	1644	593	209	46	-1	
4	1	38	1	1	0	1644	593	209	46	-1	
5	1	38	1	1	1	1644	593	3	46	74.807159	|
5	1	38	1	1	2	1675	593	39	24	96.036446	PO
5	1	38	1	1	3	1728	593	125	24	95.567955	Number
2	1	39	0	0	0	2151	593	151	29	-1	
3	1	39	1	0	0	2151	593	151	29	-1	
4	1	39	1	1	0	2151	593	151	29	-1	
5	1	39	1	1	1	2151	593	77	28	37.071720	Al
5	1	39	1	1	2	2241	593	61	29	34.171806	es
2	1	40	0	0	0	233	684	110	29	-1	
3	1	40	1	0	0	233	684	110	29	-1	
4	1	40	1	1	0	233	684	110	29	-1	
5	1	40	1	1	1	233	684	110	29	92.877182	CRNO
2	1	41	0	0	0	1644	645	217	68	-1	
3	1	41	1	0	0	1644	645	217	68	-1	
4	1	41	1	1	0	1644	645	217	68	-1	
5	1	41	1	1	1	1644	645	3	68	86.882111	|
5	1	41	1	1	2	1663	668	81	23	42.345844	sales
5	1	41	1	1	3	1758	668	103	23	94.209633	Person
2	1	42	0	0	0	1944	668	95	23	-1	
3	1	42	1	0	0	1944	668	95	23	-1	
4	1	42	1	1	0	1944	668	95	23	-1	
5	1	42	1	1	1	1944	668	95	23	62.979504	aamin
2	1	43	0	0	0	2120	668	212	29	-1	
3	1	43	1	0	0	2120	668	212	29	-1	
4	1	43	1	1	0	2120	668	212	29	-1	
5	1	43	1	1	1	2120	668	105	28	39.822788	lapel
5	1	43	1	1	2	2228	668	104	29	24.587852	gtie
2	1	44	0	0	0	213	815	162	38	-1	
3	1	44	1	0	0	213	815	162	38	-1	
4	1	44	1	1	0	213	815	162	38	-1	
5	1	44	1	1	1	213	815	162	38	6.414215	eae
2	1	45	0	0	0	1643	795	117	33	-1	
3	1	45	1	0	0	1643	795	117	33	-1	
4	1	45	1	1	0	1643	795	117	33	-1	
5	1	45	1	1	1	1643	791	48	41	40.483395	gti
5	1	45	1	1	2	1700	791	60	41	22.734863	Aloo
2	1	46	0	0	0	1858	815	180	38	-1	
3	1	46	1	0	0	1858	815	180	38	-1	
4	1	46	1	1	0	1858	815	180	38	-1	
5	1	46	1	1	1	1858	815	180	38	16.089867	ee)
2	1	47	0	0	0	1655	849	87	22	-1	
3	1	47	1	0	0	1655	849	87	22	-1	
4	1	47	1	1	0	1655	849	87	22	-1	
5	1	47	1	1	1	1651	845	40	30	34.797012	Gated
5	1	47	1	1	2	1703	845	43	30	4.067604	pete
2	1	48	0	0	0	138	872	27	30	-1	
3	1	48	1	0	0	138	872	27	30	-1	
4	1	48	1	1	0	138	872	27	30	-1	
5	1	48	1	1	1	138	872	27	30	21.751678	hii
2	1	49	0	0	0	1290	932	53	30	-1	
3	1	49	1	0	0	1290	932	53	30	-1	
4	1	49	1	1	0	1290	932	53	30	-1	
5	1	49	1	1	1	1290	932	53	30	95.406601	Uni
2	1	50	0	0	0	1628	909	118	30	-1	
3	1	50	1	0	0	1628	909	118	30	-1	
4	1	50	1	1	0	1628	909	118	30	-1	
5	1	50	1	1	1	1628	909	118	30	85.096153	Withou
2	1	51	0	0	0	2091	933	219	29	-1	
