level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1579	-1	
2	1	1	0	0	0	119	0	2239	1579	-1	
3	1	1	1	0	0	119	0	2239	1579	-1	
4	1	1	1	1	0	795	0	343	31	-1	
5	1	1	1	1	1	795	0	35	31	62.793945	,0l
5	1	1	1	1	2	843	0	179	26	77.465347	ZIF/Fostal
5	1	1	1	1	3	1038	0	100	25	68.138885	Code:
4	1	1	1	2	0	729	42	106	29	-1	
5	1	1	1	2	1	729	42	106	29	96.249168	32273
4	1	1	1	3	0	489	95	811	37	-1	
5	1	1	1	3	1	489	95	26	29	94.882462	1.
5	1	1	1	3	2	532	95	38	29	94.882462	10
5	1	1	1	3	3	584	95	81	37	96.748390	days
5	1	1	1	3	4	680	96	119	28	96.639206	returns
5	1	1	1	3	5	815	95	106	37	96.607765	policy.
5	1	1	1	3	6	936	95	29	29	96.588989	2.
5	1	1	1	3	7	980	95	74	29	96.469223	Risk
5	1	1	1	3	8	1068	103	121	29	96.641167	passes
5	1	1	1	3	9	1203	96	31	28	96.585846	to
5	1	1	1	3	10	1247	95	53	29	96.258507	the
4	1	1	1	4	0	496	138	715	37	-1	
5	1	1	1	4	1	496	138	97	37	96.918396	buyer
5	1	1	1	4	2	606	146	83	29	96.028503	upon
5	1	1	1	4	3	703	138	144	37	96.754143	delivery.
5	1	1	1	4	4	863	138	186	37	96.555435	Ownership
5	1	1	1	4	5	1062	138	33	29	96.287827	of
5	1	1	1	4	6	1106	138	105	37	96.850998	goods
4	1	1	1	5	0	153	177	2163	45	-1	
5	1	1	1	5	1	153	180	151	37	96.568108	Payment
5	1	1	1	5	2	315	180	108	29	95.895958	Terms
5	1	1	1	5	3	445	175	20	48	83.745148	|
5	1	1	1	5	4	496	180	136	30	83.745148	remains
5	1	1	1	5	5	645	180	68	29	95.921127	with
5	1	1	1	5	6	728	180	53	29	96.887978	the
5	1	1	1	5	7	1413	182	64	40	22.263199	pall
5	1	1	1	5	8	1497	182	30	34	51.238018	Lg
5	1	1	1	5	9	1537	173	31	53	36.026260	yt
5	1	1	1	5	10	1691	177	72	32	96.536438	Our
5	1	1	1	5	11	1778	177	63	32	96.633965	Ref
5	1	1	1	5	12	2153	183	109	36	32.608948	eae
4	1	1	1	6	0	539	221	1627	39	-1	
5	1	1	1	6	1	539	231	155	29	96.351616	company
5	1	1	1	6	2	708	223	65	29	96.299118	until
5	1	1	1	6	3	785	223	46	29	96.931831	full
5	1	1	1	6	4	845	224	146	36	92.334282	payment
5	1	1	1	6	5	1004	223	23	29	95.016190	is
5	1	1	1	6	6	1041	223	151	29	96.491287	received.
5	1	1	1	6	7	1207	223	28	30	96.724892	3.
5	1	1	1	6	8	1246	223	40	29	94.677849	All
5	1	1	1	6	9	2158	221	8	4	0.000000	:
4	1	1	1	7	0	547	266	731	37	-1	
5	1	1	1	7	1	547	266	176	37	96.602638	applicable
5	1	1	1	7	2	736	267	101	33	96.773903	taxes,
5	1	1	1	7	3	853	266	112	34	96.688072	duties,
5	1	1	1	7	4	980	266	62	29	96.770088	and
5	1	1	1	7	5	1058	266	98	29	96.257492	levies
5	1	1	1	7	6	1169	266	52	29	96.289963	will
5	1	1	1	7	7	1238	266	40	29	96.696617	be
4	1	1	1	8	0	596	308	948	46	-1	
5	1	1	1	8	1	596	308	138	29	96.269745	charged
5	1	1	1	8	2	749	309	85	28	96.098328	extra
5	1	1	1	8	3	846	316	39	22	95.417427	as
5	1	1	1	8	4	901	316	53	21	96.298195	per
5	1	1	1	8	5	967	308	157	29	96.214432	prevailing
5	1	1	1	8	6	1142	308	85	30	96.730293	laws.
5	1	1	1	8	7	1404	350	8	4	13.466461	.
5	1	1	1	8	8	1537	349	7	4	49.586758	.
4	1	1	1	9	0	233	423	2124	72	-1	
5	1	1	1	9	1	233	439	110	29	42.395786	Be
5	1	1	1	9	2	453	423	1904	72	45.605034	|
4	1	1	1	10	0	1628	659	75	47	-1	
5	1	1	1	10	1	1628	659	75	47	94.765152	With
4	1	1	1	11	0	826	672	1367	22	-1	
5	1	1	1	11	1	826	689	42	4	26.654137	a
5	1	1	1	11	2	1179	687	12	6	0.000000	e
5	1	1	1	11	3	1338	687	4	5	60.957390	:
5	1	1	1	11	4	1468	688	5	5	0.000000	:
5	1	1	1	11	5	1666	672	80	22	91.699997	ithou
5	1	1	1	11	6	2189	688	4	5	73.383774	:
4	1	1	1	12	0	611	688	1699	36	-1	
5	1	1	1	12	1	611	689	68	28	83.221687	Item
5	1	1	1	12	2	693	688	23	29	92.702164	&
5	1	1	1	12	3	731	688	179	36	95.910339	Description
5	1	1	1	12	4	2091	689	80	28	93.461304	Total
5	1	1	1	12	5	2189	696	54	21	93.461304	inc.
5	1	1	1	12	6	2261	688	49	28	96.914459	VA
4	1	1	1	13	0	792	768	1377	69	-1	
5	1	1	1	13	1	792	796	3	12	94.798355	|
5	1	1	1	13	2	1648	768	3	3	95.677872	|
5	1	1	1	13	3	1893	768	21	69	0.000000	,
5	1	1	1	13	4	2145	768	24	69	56.060032	A
4	1	1	1	14	0	119	736	2170	145	-1	
5	1	1	1	14	1	119	767	242	114	27.014175	ye
5	1	1	1	14	2	702	736	152	133	40.897667	gta
5	1	1	1	14	3	1295	768	229	69	9.804115	I
4	1	1	1	15	0	853	935	1482	46	-1	
5	1	1	1	15	1	853	936	90	29	96.509468	Total
5	1	1	1	15	2	956	936	145	29	96.314133	Without
5	1	1	1	15	3	1112	937	72	27	96.364326	VAT
5	1	1	1	15	4	1653	943	86	29	23.159851	Hyco
5	1	1	1	15	5	1751	947	62	25	0.000000	Cgdt
5	1	1	1	15	6	1824	937	114	44	39.513481	gland!
5	1	1	1	15	7	2188	935	147	35	96.498901	7,000.00
4	1	1	1	16	0	854	1086	1483	37	-1	
5	1	1	1	16	1	854	1088	71	28	96.604904	VAT
5	1	1	1	16	2	936	1087	89	29	96.038177	Total
5	1	1	1	16	3	1042	1087	73	29	96.759140	15%
5	1	1	1	16	4	1642	1089	110	26	0.000000	AGLiol!
5	1	1	1	16	5	1764	1089	77	32	0.000000	dosll
5	1	1	1	16	6	1855	1082	31	45	47.895348	dus
5	1	1	1	16	7	1900	1082	39	45	51.142429	pee
5	1	1	1	16	8	2222	1086	115	29	96.702438	899.96
4	1	1	1	17	0	853	1142	1505	72	-1	
5	1	1	1	17	1	853	1162	90	28	96.992386	Total
5	1	1	1	17	2	956	1162	83	28	96.915230	With
5	1	1	1	17	3	1052	1163	72	27	96.717232	VAT
5	1	1	1	17	4	1136	1162	31	28	96.717232	in
5	1	1	1	17	5	1181	1163	70	27	96.836845	SAR
5	1	1	1	17	6	1622	1163	108	35	10.257034	Ae
5	1	1	1	17	7	1741	1163	72	33	42.453285	SG
5	1	1	1	17	8	1824	1164	115	39	0.000000	pyaeal
5	1	1	1	17	9	1959	1142	399	72	35.766289	i
4	1	1	1	18	0	960	1219	1274	59	-1	
5	1	1	1	18	1	960	1220	185	54	50.003746	ule«=,
5	1	1	1	18	2	1474	1219	706	59	21.629517	y==,e"l.u,zyle=eue+WJugo.
5	1	1	1	18	3	2229	1241	5	24	59.437599	|
4	1	1	1	19	0	919	1280	1246	37	-1	
