level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1228	-1	
2	1	1	0	0	0	222	13	131	29	-1	
3	1	1	1	0	0	222	13	131	29	-1	
4	1	1	1	1	0	222	13	131	29	-1	
5	1	1	1	1	1	222	13	131	29	92.237976	VATNO
2	1	2	0	0	0	771	14	277	30	-1	
3	1	2	1	0	0	771	14	277	30	-1	
4	1	2	1	1	0	771	14	277	30	-1	
5	1	2	1	1	1	771	14	277	30	96.396767	3608500000856
2	1	3	0	0	0	1402	0	177	33	-1	
3	1	3	1	0	0	1402	0	177	33	-1	
4	1	3	1	1	0	1402	0	177	33	-1	
5	1	3	1	1	1	1402	0	143	33	31.713440	Le
5	1	3	1	1	2	1575	0	4	17	32.437622	}
2	1	4	0	0	0	1644	0	209	43	-1	
3	1	4	1	0	0	1644	0	209	43	-1	
4	1	4	1	1	0	1644	0	209	43	-1	
5	1	4	1	1	1	1644	0	3	43	59.479809	|
5	1	4	1	1	2	1675	0	39	21	88.241623	PU
5	1	4	1	1	3	1728	0	125	21	38.895271	NUMDET
2	1	5	0	0	0	2224	0	78	19	-1	
3	1	5	1	0	0	2224	0	78	19	-1	
4	1	5	1	1	0	2224	0	78	19	-1	
5	1	5	1	1	1	2224	0	3	17	0.000000	}
5	1	5	1	1	2	2241	0	61	19	17.332031	tts
2	1	6	0	0	0	233	88	110	29	-1	
3	1	6	1	0	0	233	88	110	29	-1	
4	1	6	1	1	0	233	88	110	29	-1	
5	1	6	1	1	1	233	88	110	29	92.877182	CRNO
2	1	7	0	0	0	1412	68	161	38	-1	
3	1	7	1	0	0	1412	68	161	38	-1	
4	1	7	1	1	0	1412	68	161	38	-1	
5	1	7	1	1	1	1412	78	22	21	57.745728	6
5	1	7	1	1	2	1455	68	42	38	47.805862	65
5	1	7	1	1	3	1515	68	58	38	70.151443	dau
2	1	8	0	0	0	1644	72	217	45	-1	
3	1	8	1	0	0	1644	72	217	45	-1	
4	1	8	1	1	0	1644	72	217	45	-1	
5	1	8	1	1	1	1644	72	3	45	79.131950	|
5	1	8	1	1	2	1663	72	81	23	42.345844	sales
5	1	8	1	1	3	1758	72	103	23	94.209633	Person
2	1	9	0	0	0	1944	72	95	23	-1	
3	1	9	1	0	0	1944	72	95	23	-1	
4	1	9	1	1	0	1944	72	95	23	-1	
5	1	9	1	1	1	1944	72	95	23	62.979504	aamin
2	1	10	0	0	0	2120	72	212	29	-1	
3	1	10	1	0	0	2120	72	212	29	-1	
4	1	10	1	1	0	2120	72	212	29	-1	
5	1	10	1	1	1	2120	72	112	22	39.822788	lapel
5	1	10	1	1	2	2245	79	87	22	24.587852	gtie
2	1	11	0	0	0	213	219	162	38	-1	
3	1	11	1	0	0	213	219	162	38	-1	
4	1	11	1	1	0	213	219	162	38	-1	
5	1	11	1	1	1	213	219	162	38	6.414215	eae
2	1	12	0	0	0	1162	217	392	40	-1	
3	1	12	1	0	0	1162	217	392	40	-1	
4	1	12	1	1	0	1162	217	392	40	-1	
5	1	12	1	1	1	1158	213	95	60	25.896187	fost
5	1	12	1	1	2	1298	217	55	38	34.548805	a
5	1	12	1	1	3	1401	217	153	40	3.301956	Ee
2	1	13	0	0	0	1643	199	117	33	-1	
3	1	13	1	0	0	1643	199	117	33	-1	
4	1	13	1	1	0	1643	199	117	33	-1	
5	1	13	1	1	1	1643	195	48	41	40.483395	gti
5	1	13	1	1	2	1700	195	60	41	22.734863	Aloo
2	1	14	0	0	0	1858	219	180	38	-1	
3	1	14	1	0	0	1858	219	180	38	-1	
4	1	14	1	1	0	1858	219	180	38	-1	
5	1	14	1	1	1	1858	219	180	38	16.089867	ee)
2	1	15	0	0	0	1655	253	87	22	-1	
3	1	15	1	0	0	1655	253	87	22	-1	
4	1	15	1	1	0	1655	253	87	22	-1	
5	1	15	1	1	1	1651	249	40	30	34.797012	Gated
5	1	15	1	1	2	1703	249	43	30	4.067604	pete
2	1	16	0	0	0	138	276	27	30	-1	
3	1	16	1	0	0	138	276	27	30	-1	
4	1	16	1	1	0	138	276	27	30	-1	
5	1	16	1	1	1	138	276	27	30	21.751678	hii
2	1	17	0	0	0	1174	328	181	46	-1	
3	1	17	1	0	0	1174	328	181	46	-1	
4	1	17	1	1	0	1174	328	181	46	-1	
5	1	17	1	1	1	1170	324	59	70	13.273232	Sty
5	1	17	1	1	2	1245	324	112	70	0.000000	BEUnit
2	1	18	0	0	0	1628	313	118	30	-1	
3	1	18	1	0	0	1628	313	118	30	-1	
4	1	18	1	1	0	1628	313	118	30	-1	
5	1	18	1	1	1	1628	313	118	30	85.096153	Withou
2	1	19	0	0	0	1663	357	74	29	-1	
3	1	19	1	0	0	1663	357	74	29	-1	
4	1	19	1	1	0	1663	357	74	29	-1	
5	1	19	1	1	1	1663	357	74	29	81.236023	VAT.
2	1	20	0	0	0	1893	417	113	69	-1	
3	1	20	1	0	0	1893	417	113	69	-1	
4	1	20	1	1	0	1893	417	113	69	-1	
5	1	20	1	1	1	1893	417	113	69	11.689819	ULL
2	1	21	0	0	0	2145	417	144	69	-1	
3	1	21	1	0	0	2145	417	144	69	-1	
4	1	21	1	1	0	2145	417	144	69	-1	
5	1	21	1	1	1	2145	417	144	69	17.399300	ell
2	1	22	0	0	0	702	417	152	97	-1	
3	1	22	1	0	0	702	417	152	97	-1	
4	1	22	1	1	0	702	417	152	97	-1	
5	1	22	1	1	1	702	417	152	97	34.810478	intial
2	1	23	0	0	0	115	402	246	132	-1	
3	1	23	1	0	0	115	402	246	132	-1	
4	1	23	1	1	0	115	402	246	132	-1	
5	1	23	1	1	1	115	402	62	132	31.704208	Li
5	1	23	1	1	2	231	417	130	69	25.743927	Sb
2	1	24	0	0	0	1176	408	593	126	-1	
3	1	24	1	0	0	1176	408	593	126	-1	
4	1	24	1	1	0	1176	408	593	126	-1	
5	1	24	1	1	1	1176	417	60	69	20.050262	al
5	1	24	1	1	2	1256	408	133	126	85.961578	LJ
5	1	24	1	1	3	1433	417	91	69	0.000000	PRISE)
5	1	24	1	1	4	1627	417	142	69	0.000000	RSEIR
2	1	25	0	0	0	853	585	331	29	-1	
3	1	25	1	0	0	853	585	331	29	-1	
4	1	25	1	1	0	853	585	331	29	-1	
5	1	25	1	1	1	853	585	90	29	96.816132	Total
5	1	25	1	1	2	956	585	145	29	96.528839	Without
5	1	25	1	1	3	1112	586	72	27	95.922043	VAT
2	1	26	0	0	0	2188	584	147	30	-1	
3	1	26	1	0	0	2188	584	147	30	-1	
4	1	26	1	1	0	2188	584	147	30	-1	
5	1	26	1	1	1	2188	584	147	30	90.587677	7,000.00
2	1	27	0	0	0	856	662	156	28	-1	
3	1	27	1	0	0	856	662	156	28	-1	
4	1	27	1	1	0	856	662	156	28	-1	
5	1	27	1	1	1	856	662	156	28	96.272041	Discount
2	1	28	0	0	0	1787	662	151	33	-1	
3	1	28	1	0	0	1787	662	151	33	-1	
4	1	28	1	1	0	1787	662	151	33	-1	
5	1	28	1	1	1	1787	662	151	33	0.000000	olaguaall
2	1	29	0	0	0	854	736	261	29	-1	
3	1	29	1	0	0	854	736	261	29	-1	
4	1	29	1	1	0	854	736	261	29	-1	
5	1	29	1	1	1	854	737	71	28	96.953072	VAT
5	1	29	1	1	2	936	736	89	29	95.264412	Total
5	1	29	1	1	3	1042	736	73	29	95.264412	15%
2	1	30	0	0	0	1642	738	297	34	-1	
3	1	30	1	0	0	1642	738	297	34	-1	
4	1	30	1	1	0	1642	738	297	34	-1	
5	1	30	1	1	1	1642	738	110	26	0.000000	Adlicoll
5	1	30	1	1	2	1764	738	77	26	0.000000	dosdll
5	1	30	1	1	3	1855	734	32	42	39.725876	doy
5	1	30	1	1	4	1900	734	43	42	42.916496	pus
2	1	31	0	0	0	2222	735	115	29	-1	
3	1	31	1	0	0	2222	735	115	29	-1	
4	1	31	1	1	0	2222	735	115	29	-1	
5	1	31	1	1	1	2222	735	115	29	96.283867	899.96
2	1	32	0	0	0	853	811	398	28	-1	
3	1	32	1	0	0	853	811	398	28	-1	
4	1	32	1	1	0	853	811	398	28	-1	
5	1	32	1	1	1	853	811	90	28	96.256744	Total
5	1	32	1	1	2	956	811	83	28	96.664841	With
5	1	32	1	1	3	1052	812	72	27	95.947769	VAT
5	1	32	1	1	4	1136	818	31	21	96.178741	in
5	1	32	1	1	5	1181	812	70	27	95.469849	SAR
2	1	33	0	0	0	1507	882	67	6	-1	
3	1	33	1	0	0	1507	882	67	6	-1	
4	1	33	1	1	0	1507	882	67	6	-1	
5	1	33	1	1	1	1507	882	67	6	45.573997	—<
2	1	34	0	0	0	960	869	185	54	-1	
3	1	34	1	0	0	960	869	185	54	-1	
4	1	34	1	1	0	960	869	185	54	-1	
5	1	34	1	1	1	960	869	185	54	17.198753	Ule«=,
2	1	35	0	0	0	1507	896	67	5	-1	
3	1	35	1	0	0	1507	896	67	5	-1	
4	1	35	1	1	0	1507	896	67	5	-1	
5	1	35	1	1	1	1507	896	67	5	68.898476	——
2	1	36	0	0	0	1582	836	598	89	-1	
3	1	36	1	0	0	1582	836	598	89	-1	
4	1	36	1	1	0	1582	836	598	89	-1	
5	1	36	1	1	1	1582	884	32	39	47.528461	°
5	1	36	1	1	2	1618	840	101	83	44.425247	LU,
5	1	36	1	1	3	1725	869	134	45	48.823360	zvyle=
5	1	36	1	1	4	1855	836	240	89	0.482414	ue+VWVJU
5	1	36	1	1	5	2136	881	44	34	80.064224	O.
2	1	37	0	0	0	2229	890	5	24	-1	
3	1	37	1	0	0	2229	890	5	24	-1	
4	1	37	1	1	0	2229	890	5	24	-1	
5	1	37	1	1	1	2229	890	5	24	0.000000	j
2	1	38	0	0	0	919	904	1246	67	-1	
3	1	38	1	0	0	919	904	1246	67	-1	
4	1	38	1	1	0	919	904	1246	67	-1	
5	1	38	1	1	1	919	925	96	46	96.553207	Saudi
5	1	38	1	1	2	1032	904	949	67	83.711838	RiyalsSixThousandEightHundredNinety-NineandSixty-
5	1	38	1	1	3	1970	929	195	30	90.810654	-SixHalalas
2	1	39	0	0	0	642	1042	726	38	-1	
3	1	39	1	0	0	642	1042	726	38	-1	
4	1	39	1	1	0	642	1042	726	38	-1	
5	1	39	1	1	1	642	1042	87	30	93.183998	Bank
5	1	39	1	1	2	741	1045	140	28	41.066887	Afcownit
5	1	39	1	1	3	896	1037	130	47	0.000000	Indaasls|
5	1	39	1	1	4	1039	1044	3	35	76.221779	|
5	1	39	1	1	5	1057	1045	81	35	36.444099	Sil
5	1	39	1	1	6	1147	1045	111	33	0.000000	piilest?
5	1	39	1	1	7	1270	1045	98	31	19.685989	tsk
2	1	40	0	0	0	2157	1080	20	30	-1	
3	1	40	1	0	0	2157	1080	20	30	-1	
4	1	40	1	1	0	2157	1080	20	30	-1	
5	1	40	1	1	1	2157	1080	20	30	60.073311	a
2	1	41	0	0	0	945	1125	296	29	-1	
3	1	41	1	0	0	945	1125	296	29	-1	
4	1	41	1	1	0	945	1125	296	29	-1	
5	1	41	1	1	1	945	1125	125	29	92.445877	Ethicfin
5	1	41	1	1	2	1082	1125	35	29	93.283493	Al
5	1	41	1	1	3	1132	1125	109	29	83.985191	khandi
2	1	42	0	0	0	2104	1110	78	34	-1	
3	1	42	1	0	0	2104	1110	78	34	-1	
4	1	42	1	1	0	2104	1110	78	34	-1	
5	1	42	1	1	1	2104	1110	78	34	17.073471	eta,
2	1	43	0	0	0	328	1124	283	31	-1	
3	1	43	1	0	0	328	1124	283	31	-1	
4	1	43	1	1	0	328	1124	283	31	-1	
5	1	43	1	1	1	328	1124	158	31	96.819763	Account
5	1	43	1	1	2	501	1124	110	31	96.485352	Name
2	1	44	0	0	0	2221	1144	41	30	-1	
3	1	44	1	0	0	2221	1144	41	30	-1	
4	1	44	1	1	0	2221	1144	41	30	-1	
5	1	44	1	1	1	2221	1144	41	30	62.825836	rm,
2	1	45	0	0	0	345	1201	200	27	-1	
3	1	45	1	0	0	345	1201	200	27	-1	
4	1	45	1	1	0	345	1201	200	27	-1	
5	1	45	1	1	1	345	1201	87	27	89.069435	Rank
5	1	45	1	1	2	446	1201	99	27	96.069344	Name
2	1	46	0	0	0	1044	1200	76	28	-1	
3	1	46	1	0	0	1044	1200	76	28	-1	
4	1	46	1	1	0	1044	1200	76	28	-1	
5	1	46	1	1	1	1044	1200	76	28	88.549042	SNB
2	1	47	0	0	0	1575	1202	122	26	-1	
3	1	47	1	0	0	1575	1202	122	26	-1	
4	1	47	1	1	0	1575	1202	122	26	-1	
5	1	47	1	1	1	1575	1202	61	24	52.999695	SEN
5	1	47	1	1	2	1666	1202	31	26	57.665855	ol
