level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1228	-1	
2	1	1	0	0	0	119	0	2239	1228	-1	
3	1	1	1	0	0	119	0	2239	1228	-1	
4	1	1	1	1	0	222	0	2080	44	-1	
5	1	1	1	1	1	222	13	131	29	91.963959	VATNO
5	1	1	1	1	2	771	14	277	30	96.736603	3608500000856
5	1	1	1	1	3	1402	0	177	33	9.203018	eee
5	1	1	1	1	4	1605	0	13	47	29.020142	|
5	1	1	1	1	5	1629	0	4	47	40.063698	|
5	1	1	1	1	6	2151	0	151	28	12.012711	AS
4	1	1	1	2	0	233	72	2124	72	-1	
5	1	1	1	2	1	233	88	110	29	1.392632	eNO
5	1	1	1	2	2	453	72	1122	72	27.155602	fe
5	1	1	1	2	3	1725	72	632	72	49.249069	eee
4	1	1	1	3	0	134	272	1569	84	-1	
5	1	1	1	3	1	134	272	31	84	28.575073	re
5	1	1	1	3	2	1628	313	75	29	93.871887	With
4	1	1	1	4	0	826	317	1367	34	-1	
5	1	1	1	4	1	826	338	42	4	22.790947	ae
5	1	1	1	4	2	1179	317	16	34	15.532822	Si
5	1	1	1	4	3	1338	336	4	5	27.038528	a
5	1	1	1	4	4	1468	337	5	5	32.156441	5
5	1	1	1	4	5	1666	321	80	22	10.372780	Mtnou
5	1	1	1	4	6	2189	337	4	5	45.157204	7
4	1	1	1	5	0	119	416	2170	114	-1	
5	1	1	1	5	1	119	416	54	114	66.205811	L
5	1	1	1	5	2	231	417	130	69	33.490387	hl
5	1	1	1	5	3	702	417	152	97	4.400871	asia
5	1	1	1	5	4	1433	417	336	69	20.640297	LD
5	1	1	1	5	5	1893	417	113	69	22.865166	IL
5	1	1	1	5	6	2145	417	144	69	45.217937	LI
4	1	1	1	6	0	853	584	1482	46	-1	
5	1	1	1	6	1	853	585	90	29	96.509468	Total
5	1	1	1	6	2	956	585	145	29	96.314133	Without
5	1	1	1	6	3	1112	586	72	27	96.364326	VAT
5	1	1	1	6	4	1653	592	86	29	23.159851	Hyco
5	1	1	1	6	5	1751	596	62	25	0.000000	Cgdt
5	1	1	1	6	6	1824	586	114	44	39.513481	gland!
5	1	1	1	6	7	2188	584	147	35	96.498901	7,000.00
4	1	1	1	7	0	854	735	1483	37	-1	
5	1	1	1	7	1	854	737	71	28	96.604904	VAT
5	1	1	1	7	2	936	736	89	29	96.038177	Total
5	1	1	1	7	3	1042	736	73	29	96.759140	15%
5	1	1	1	7	4	1642	738	110	26	0.000000	AGLiol!
5	1	1	1	7	5	1764	738	77	32	0.000000	dosll
5	1	1	1	7	6	1855	731	31	45	47.895348	dus
5	1	1	1	7	7	1900	731	39	45	51.142429	pee
5	1	1	1	7	8	2222	735	115	29	96.702438	899.96
4	1	1	1	8	0	853	791	1505	72	-1	
5	1	1	1	8	1	853	811	90	28	96.992386	Total
5	1	1	1	8	2	956	811	83	28	96.915230	With
5	1	1	1	8	3	1053	787	59	63	96.717232	VAT
5	1	1	1	8	4	1132	811	35	28	96.717232	in
5	1	1	1	8	5	1181	812	70	27	96.836845	SAR
5	1	1	1	8	6	1622	820	94	25	10.257034	Ae
5	1	1	1	8	7	1761	812	52	33	42.453285	SG
5	1	1	1	8	8	1824	813	115	39	0.000000	pyaeal
5	1	1	1	8	9	1959	791	399	72	35.766289	i
4	1	1	1	9	0	960	868	1274	59	-1	
5	1	1	1	9	1	960	869	185	54	33.924110	U1e«=,
5	1	1	1	9	2	1474	868	706	59	46.025101	y==,°"l.u,zyle=eue+WJugo.
5	1	1	1	9	3	2229	890	5	24	67.568016	|
4	1	1	1	10	0	919	929	1246	37	-1	
5	1	1	1	10	1	919	929	96	30	92.977676	Saudi
