level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3308	1403	-1	
2	1	1	0	0	0	239	4	2828	7	-1	
3	1	1	1	0	0	239	4	2828	7	-1	
4	1	1	1	1	0	239	4	2828	7	-1	
5	1	1	1	1	1	239	4	2828	7	95.000000	 
2	1	2	0	0	0	244	160	833	47	-1	
3	1	2	1	0	0	244	160	833	47	-1	
4	1	2	1	1	0	244	160	833	47	-1	
5	1	2	1	1	1	244	160	472	46	96.445740	PROFESSIONAL
5	1	2	1	1	2	750	160	327	47	95.805756	SUMMARY
2	1	3	0	0	0	241	290	2824	318	-1	
3	1	3	1	0	0	241	290	2824	318	-1	
4	1	3	1	1	0	242	290	2821	49	-1	
5	1	3	1	1	1	242	290	242	39	96.215057	Motivated
5	1	3	1	1	2	513	290	86	39	96.215057	and
5	1	3	1	1	3	628	290	345	39	96.061974	detail-oriented
5	1	3	1	1	4	1003	290	56	38	86.312912	IT
5	1	3	1	1	5	1089	290	208	49	96.289322	graduate
5	1	3	1	1	6	1327	290	85	39	96.863670	and
5	1	3	1	1	7	1441	290	113	38	96.428490	PHP
5	1	3	1	1	8	1584	290	237	49	96.638611	Developer
5	1	3	1	1	9	1850	290	145	39	96.226189	Intern
5	1	3	1	1	10	2023	290	106	39	96.825706	with
5	1	3	1	1	11	2156	290	207	49	96.735115	practical
5	1	3	1	1	12	2392	291	249	48	96.589241	experience
5	1	3	1	1	13	2670	291	43	37	96.276329	in
5	1	3	1	1	14	2741	290	91	39	96.447304	web
5	1	3	1	1	15	2861	290	86	39	92.578850	and
5	1	3	1	1	16	2976	303	87	26	91.674919	mo-
4	1	3	1	2	0	241	376	2821	56	-1	
5	1	3	1	2	1	241	380	83	39	96.352066	bile
5	1	3	1	2	2	347	380	265	49	95.963165	application
5	1	3	1	2	3	635	380	298	49	95.739449	development
5	1	3	1	2	4	957	381	124	48	95.739449	using
5	1	3	1	2	5	1104	380	112	38	93.105682	PHP
5	1	3	1	2	6	1244	376	334	56	91.814545	(Codelgniter),
5	1	3	1	2	7	1605	380	180	49	96.039581	Flutter,
5	1	3	1	2	8	1812	380	85	39	96.247955	and
5	1	3	1	2	9	1921	379	197	50	96.436325	MySQL.
5	1	3	1	2	10	2146	379	156	50	96.164589	Strong
5	1	3	1	2	11	2324	379	257	40	95.818993	foundation
5	1	3	1	2	12	2604	381	43	37	96.402405	in
5	1	3	1	2	13	2670	380	209	39	96.164886	database
5	1	3	1	2	14	2902	380	160	49	96.790810	design,
4	1	3	1	3	0	242	469	2823	50	-1	
5	1	3	1	3	1	242	469	299	40	91.887863	REST-based
5	1	3	1	3	2	563	470	265	49	95.956642	application
5	1	3	1	3	3	849	470	119	49	96.119270	logic,
5	1	3	1	3	4	993	470	85	39	96.607475	and
5	1	3	1	3	5	1099	471	168	38	96.802353	version
5	1	3	1	3	6	1288	470	164	39	95.060989	control
5	1	3	1	3	7	1474	471	124	48	96.174301	using
5	1	3	1	3	8	1619	469	89	40	96.217888	Git.
5	1	3	1	3	9	1739	470	337	39	96.461731	Demonstrated
