level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3308	1403	-1	
2	1	1	0	0	0	243	20	322	46	-1	
3	1	1	1	0	0	243	20	322	46	-1	
4	1	1	1	1	0	243	20	322	46	-1	
5	1	1	1	1	1	243	20	322	46	96.656281	PROJECTS
2	1	2	0	0	0	242	147	2821	1129	-1	
3	1	2	1	0	0	242	147	2821	1129	-1	
4	1	2	1	1	0	242	147	921	56	-1	
5	1	2	1	1	1	242	164	21	22	92.294586	e
5	1	2	1	1	2	297	150	180	39	94.009567	Thrive
5	1	2	1	1	3	503	150	72	39	96.858574	Ed
5	1	2	1	1	4	605	147	159	56	96.742630	(Final
5	1	2	1	1	5	788	151	125	38	95.940193	Year
5	1	2	1	1	6	939	147	224	56	96.534927	Project)
4	1	2	1	2	0	297	241	653	49	-1	
5	1	2	1	2	1	297	241	300	49	96.302551	Languages:
5	1	2	1	2	2	628	241	122	49	95.968872	Dart,
5	1	2	1	2	3	775	241	175	49	96.927063	Python
4	1	2	1	3	0	297	329	988	50	-1	
5	1	2	1	3	1	297	329	361	50	96.630699	Technologies:
5	1	2	1	3	2	690	330	180	49	95.701042	Flutter,
5	1	2	1	3	3	895	330	182	49	95.701042	Django,
5	1	2	1	3	4	1102	329	183	50	96.019424	MySQL
4	1	2	1	4	0	297	418	2766	51	-1	
5	1	2	1	4	1	297	420	246	49	96.491051	Developed
5	1	2	1	4	2	567	433	56	26	93.280693	an
5	1	2	1	4	3	646	418	349	41	90.692757	Android-based
5	1	2	1	4	4	1020	420	273	39	96.363686	educational
5	1	2	1	4	5	1316	419	205	50	95.979439	platform
5	1	2	1	4	6	1545	419	195	50	96.227768	focusing
5	1	2	1	4	7	1763	433	56	26	96.997192	on
5	1	2	1	4	8	1842	420	176	39	96.798500	student
5	1	2	1	4	9	2043	420	191	49	96.584480	learning
5	1	2	1	4	10	2257	420	311	39	95.984901	enhancement
5	1	2	1	4	11	2593	420	86	39	93.074043	and
5	1	2	1	4	12	2703	419	200	40	92.500374	soft-skill
5	1	2	1	4	13	2927	420	136	39	92.298225	devel-
4	1	2	1	5	0	297	509	2522	50	-1	
5	1	2	1	5	1	297	514	175	45	96.326691	opment
5	1	2	1	5	2	495	511	124	48	93.291229	using
5	1	2	1	5	3	641	509	252	40	92.356056	SEL-based
5	1	2	1	5	4	914	510	207	49	96.380592	tracking,
5	1	2	1	5	5	1146	514	167	35	96.515930	mentor
5	1	2	1	5	6	1335	511	269	48	96.239922	interaction,
5	1	2	1	5	7	1629	510	280	49	96.797791	dashboards,
5	1	2	1	5	8	1934	510	86	39	96.226097	and
5	1	2	1	5	9	2042	510	233	39	96.478500	classroom
5	1	2	1	5	10	2296	514	301	45	95.846130	management
5	1	2	1	5	11	2620	509	199	40	95.846130	features.
4	1	2	1	6	0	242	599	267	38	-1	
5	1	2	1	6	1	242	612	21	22	89.878799	e
5	1	2	1	6	2	297	599	212	38	91.799377	FestEve
4	1	2	1	7	0	297	689	439	49	-1	
5	1	2	1	7	1	297	689	300	49	96.366356	Languages:
5	1	2	1	7	2	628	689	108	39	96.341347	Dart
4	1	2	1	8	0	297	778	797	50	-1	
5	1	2	1	8	1	297	778	361	50	95.875336	Technologies:
5	1	2	1	8	2	690	779	180	49	93.300011	Flutter,
5	1	2	1	8	3	895	779	199	39	92.366661	Firebase
4	1	2	1	9	0	297	868	2766	49	-1	
5	1	2	1	9	1	297	868	214	49	96.365959	Designed
5	1	2	1	9	2	535	881	25	26	96.816170	a
5	1	2	1	9	3	583	868	156	49	96.810677	college
5	1	2	1	9	4	762	872	124	35	95.571655	event
5	1	2	1	9	5	910	872	302	45	96.410759	management
5	1	2	1	9	6	1236	868	265	49	96.642883	application
5	1	2	1	9	7	1523	868	106	39	96.675255	with
5	1	2	1	9	8	1651	872	123	35	96.475304	event
5	1	2	1	9	9	1798	869	287	48	96.117241	registration,
5	1	2	1	9	10	2111	868	221	39	95.894447	volunteer
5	1	2	1	9	11	2355	868	312	49	96.516991	coordination,
5	1	2	1	9	12	2693	868	213	39	93.035858	real-time
5	1	2	1	9	13	2930	881	133	26	92.509438	score-
4	1	2	1	10	0	296	958	843	49	-1	
5	1	2	1	10	1	296	958	172	49	96.346436	boards,
5	1	2	1	10	2	493	958	85	39	96.307404	and
5	1	2	1	10	3	600	959	163	38	96.642380	instant
5	1	2	1	10	4	785	958	133	39	96.560806	result
5	1	2	1	10	5	941	958	198	49	96.714439	updates.
4	1	2	1	11	0	242	1047	302	39	-1	
5	1	2	1	11	1	242	1061	21	22	88.617599	e
5	1	2	1	11	2	297	1047	247	39	89.636826	FinTrack
4	1	2	1	12	0	297	1136	581	50	-1	
5	1	2	1	12	1	297	1137	300	49	96.243965	Languages:
5	1	2	1	12	2	628	1137	121	49	95.756905	PHP,
5	1	2	1	12	3	775	1136	103	50	95.394585	SQL
4	1	2	1	13	0	297	1226	896	50	-1	
