level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2200	3197	-1	
2	1	1	0	0	0	0	188	2126	2146	-1	
3	1	1	1	0	0	3	188	2123	2127	-1	
4	1	1	1	1	0	57	188	2014	35	-1	
5	1	1	1	1	1	1983	194	88	27	77.270355	مؤسسة
5	1	1	1	1	2	1945	205	27	13	89.003906	بن
5	1	1	1	1	3	1905	180	30	47	60.783905	عل
5	1	1	1	1	4	1858	180	27	47	88.691505	بن
5	1	1	1	1	5	1791	200	54	12	61.243912	سحد
5	1	1	1	1	6	1755	180	27	47	66.335320	أل
5	1	1	1	1	7	1690	194	88	29	52.839691	مح
5	1	1	1	1	8	1583	198	13	24	58.540131	f
5	1	1	1	1	9	1604	196	65	26	30.362106	asia)‏
5	1	1	1	1	10	1454	194	115	23	39.226631	القاولات
5	1	1	1	1	11	196	189	28	26	96.613556	Al
5	1	1	1	1	12	246	184	120	43	0.000000	Ghandi
5	1	1	1	1	13	386	184	176	43	58.408043	Contracting
5	1	1	1	1	14	583	184	58	43	85.753868	Est.‏
5	1	1	1	1	15	57	188	125	28	21.367317	دنتئه
4	1	1	1	2	0	50	236	2026	18	-1	
5	1	1	1	2	1	1929	231	38	28	30.973686	ee
5	1	1	1	2	2	1972	236	104	18	44.877975	eee
5	1	1	1	2	3	2072	231	7	28	38.056026	|‏
5	1	1	1	2	4	1848	238	78	13	19.082581	قساىم
5	1	1	1	2	5	1747	239	64	14	27.739380	ديا
5	1	1	1	2	6	381	232	32	29	73.632607	6
5	1	1	1	2	7	348	232	8	29	73.632607	١‏
5	1	1	1	2	8	256	237	153	16	41.127487	دروا
5	1	1	1	2	9	183	236	50	17	9.888542	دين
5	1	1	1	2	10	133	232	35	29	35.819855	ال
5	1	1	1	2	11	50	236	186	17	18.910721	يديد
4	1	1	1	3	0	53	268	2013	31	-1	
5	1	1	1	3	1	2050	274	16	12	30.099663	لد
5	1	1	1	3	2	1984	279	35	7	46.026855	العا
5	1	1	1	3	3	1869	280	2	2	74.725937	٠
5	1	1	1	3	4	1897	275	47	11	52.709240	tant‏
5	1	1	1	3	5	1152	268	43	31	58.467926	الا
5	1	1	1	3	6	1106	274	14	2	40.754261	_
5	1	1	1	3	7	253	272	56	16	44.761600	دا
5	1	1	1	3	8	112	272	125	15	56.588982	زرب
5	1	1	1	3	9	53	273	23	14	60.345428	0
4	1	1	1	4	0	51	307	2008	19	-1	
5	1	1	1	4	1	2054	318	5	3	72.820175	ثر
5	1	1	1	4	2	1969	316	52	5	28.175652	قضرحة:
5	1	1	1	4	3	1929	311	9	6	83.474144	؟
5	1	1	1	4	4	106	296	46	34	82.102341	WO:
5	1	1	1	4	5	163	296	35	34	46.487965	1D)
5	1	1	1	4	6	214	307	144	18	42.312981	450745440
5	1	1	1	4	7	1813	311	52	8	24.324631	ore‏
5	1	1	1	4	8	51	296	26	34	29.845947	تيا
4	1	1	1	5	0	737	385	659	53	-1	
5	1	1	1	5	1	1343	389	53	48	31.584480	94
5	1	1	1	5	2	1281	394	30	44	49.815983	5
5	1	1	1	5	3	1181	397	76	41	67.794823	صر
5	1	1	1	5	4	737	387	89	39	94.568939	TAX
5	1	1	1	5	5	848	385	203	41	92.080238	INVOICE
5	1	1	1	5	6	1076	390	10	33	92.080238	/
5	1	1	1	5	7	1107	394	62	37	47.426414	SM‏
4	1	1	1	6	0	38	522	1330	36	-1	
5	1	1	1	6	1	1329	520	39	44	94.523140	اسم
5	1	1	1	6	2	1233	520	80	44	37.934380	الغدميل
5	1	1	1	6	3	38	522	141	27	32.050926	Customer
5	1	1	1	6	4	194	524	88	24	38.198402	Nante
5	1	1	1	6	5	622	549	49	9	64.302185	—
5	1	1	1	6	6	805	550	81	8	31.044624	ar‏
4	1	1	1	7	0	77	633	1318	43	-1	
5	1	1	1	7	1	1330	654	65	15	29.285538	ادا
5	1	1	1	7	2	1281	654	14	8	63.499542	لا
5	1	1	1	7	3	914	633	87	26	27.357368	Sauti
5	1	1	1	7	4	1017	633	112	26	51.283249	ARAB‏
5	1	1	1	7	5	760	634	138	25	0.000000	ارتم
5	1	1	1	7	6	458	633	57	26	83.568756	13D
5	1	1	1	7	7	535	635	129	24	87.882248	AlManar
5	1	1	1	7	8	681	633	54	26	39.152031	Di‏
5	1	1	1	7	9	361	633	70	26	93.194504	0345
5	1	1	1	7	10	77	649	166	27	63.306824	0010015
4	1	1	1	8	0	105	663	2006	57	-1	
5	1	1	1	8	1	2049	677	62	32	72.654785	تاريع
5	1	1	1	8	2	1920	677	113	26	26.033066	الاستملاز
5	1	1	1	8	3	1889	659	11	54	76.759140	|
5	1	1	1	8	4	1692	672	180	31	32.380936	200-2025
5	1	1	1	8	5	1666	659	15	54	57.340694	|
5	1	1	1	8	6	1564	672	70	26	79.614731	0010
5	1	1	1	8	7	1492	672	59	26	55.001450	Due‏
5	1	1	1	8	8	1213	663	171	44	20.969818	باصي
5	1	1	1	8	9	1058	677	55	26	43.902565	لمذار
5	1	1	1	8	10	959	677	82	32	61.143303	للترزيع
5	1	1	1	8	11	863	677	62	21	90.627853	الدمام
5	1	1	1	8	12	752	676	79	22	92.705925	المملكة
5	1	1	1	8	13	660	659	26	54	36.681133	Sy
5	1	1	1	8	14	705	676	30	27	45.272556	ad‏
5	1	1	1	8	15	541	677	96	25	45.446545	السعرنية
5	1	1	1	8	16	105	668	110	52	1.268044	cadence
5	1	1	1	8	17	367	678	24	18	49.002113	WP
5	1	1	1	8	18	440	672	69	26	37.080147	PLO‏
4	1	1	1	9	0	100	698	1240	39	-1	
5	1	1	1	9	1	576	711	38	26	13.760727	2P
5	1	1	1	9	2	628	694	103	56	13.760727	Postal
5	1	1	1	9	3	737	710	70	27	87.613564	Cede:
5	1	1	1	9	4	839	709	87	28	94.598061	32273
5	1	1	1	9	5	1265	698	75	28	34.962967	Jans‏
5	1	1	1	9	6	100	704	120	16	0.000000	ماحد
4	1	1	1	10	0	353	783	800	30	-1	
5	1	1	1	10	1	787	783	54	25	65.407394	Fish
5	1	1	1	10	2	859	791	99	19	52.838379	prices
5	1	1	1	10	3	971	787	26	22	77.278023	Co
5	1	1	1	10	4	1013	788	44	20	85.700058	the
5	1	1	1	10	5	1071	787	82	26	89.878319	buyer‏
5	1	1	1	10	6	747	783	12	26	93.385986	.2
5	1	1	1	10	7	678	786	42	25	63.444996	ىا
5	1	1	1	10	8	646	792	24	21	82.520439	مم
5	1	1	1	10	9	516	787	108	21	0.000000	اناه
5	1	1	1	10	10	438	791	65	22	15.012825	Gres‏
5	1	1	1	10	11	392	784	28	25	85.838219	10
5	1	1	1	10	12	353	785	9	24	90.994209	.1
4	1	1	1	11	0	356	827	789	31	-1	
5	1	1	1	11	1	755	828	26	25	91.976509	of
5	1	1	1	11	2	793	835	88	23	51.800095	goods
5	1	1	1	11	3	898	835	116	18	27.029915	remaite
5	1	1	1	11	4	1031	832	51	21	93.723907	with
5	1	1	1	11	5	1103	831	42	21	85.991043	the‏
5	1	1	1	11	6	582	827	160	30	40.417057	و0111
5	1	1	1	11	7	444	835	114	23	0.000000	هاف
5	1	1	1	11	8	356	835	70	20	22.245453	اونا
4	1	1	1	12	0	40	861	2044	49	-1	
5	1	1	1	12	1	2057	871	27	27	34.701965	A‏
5	1	1	1	12	2	1931	861	105	49	87.002350	المرجغر
5	1	1	1	12	3	1507	865	50	27	81.453835	Our
5	1	1	1	12	4	1574	865	47	27	95.676048	Ref‏
5	1	1	1	12	5	1311	861	68	47	58.311813	شمروط
5	1	1	1	12	6	1226	861	64	47	62.666012	الدقع
5	1	1	1	12	7	40	866	133	29	24.069588	Payrnent
5	1	1	1	12	8	185	865	92	26	26.770264	Terns
5	1	1	1	12	9	411	874	132	20	0.000000	Comnperty
5	1	1	1	12	10	561	870	54	21	88.901031	until
5	1	1	1	12	11	636	867	33	25	42.907719	fall
5	1	1	1	12	12	693	870	131	26	4.733826	payne
5	1	1	1	12	13	797	861	26	39	4.733826	rt
5	1	1	1	12	14	838	877	20	14	63.007576	6
5	1	1	1	12	15	871	874	126	18	59.604996	received.
5	1	1	1	12	16	1027	865	9	27	80.963402	3.
5	1	1	1	12	17	1061	869	36	22	74.987244	Al‏
