level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1053	-1	
2	1	1	0	0	0	174	0	2129	50	-1	
3	1	1	1	0	0	174	0	2129	50	-1	
4	1	1	1	1	0	174	0	2126	27	-1	
5	1	1	1	1	1	174	0	247	27	35.608467	nae
5	1	1	1	1	2	1193	0	65	20	12.587830	i
5	1	1	1	1	3	1364	0	25	20	12.517212	Vy
5	1	1	1	1	4	2124	0	13	2	0.000000	_
5	1	1	1	1	5	2192	0	27	10	54.013287	=
5	1	1	1	1	6	2265	0	35	10	30.375938	eee.
4	1	1	1	2	0	177	21	2126	29	-1	
5	1	1	1	2	1	177	21	57	22	90.180809	VAT
5	1	1	1	2	2	242	21	49	22	90.180809	NO:
5	1	1	1	2	3	303	21	45	22	37.944771	123
5	1	1	1	2	4	355	21	92	22	37.944771	4se74s
5	1	1	1	2	5	466	21	52	22	88.758469	4B7
5	1	1	1	2	6	2030	26	48	12	0.000000	DvP
5	1	1	1	2	7	2090	26	65	11	0.000000	eee
5	1	1	1	2	8	2183	11	30	43	21.619179	wag
5	1	1	1	2	9	2219	11	39	43	27.714401	pews
5	1	1	1	2	10	2269	26	34	20	46.285622	aay
2	1	2	0	0	0	118	71	2218	10	-1	
3	1	2	1	0	0	118	71	2218	10	-1	
4	1	2	1	1	0	118	71	2218	10	-1	
5	1	2	1	1	1	118	71	2218	10	95.000000	 
2	1	3	0	0	0	835	105	803	63	-1	
3	1	3	1	0	0	835	105	803	63	-1	
4	1	3	1	1	0	835	105	803	63	-1	
5	1	3	1	1	1	835	106	128	48	90.990471	TAX
5	1	3	1	1	2	987	105	286	50	90.990471	INVOICE/
5	1	3	1	1	3	1294	115	180	53	78.230980	z+y,xe
5	1	3	1	1	4	1496	106	142	62	91.476898	ztyiD
2	1	4	0	0	0	114	191	2247	4	-1	
3	1	4	1	0	0	114	191	2247	4	-1	
4	1	4	1	1	0	114	191	2247	4	-1	
5	1	4	1	1	1	114	191	2247	4	95.000000	 
2	1	5	0	0	0	738	213	1522	47	-1	
3	1	5	1	0	0	738	213	1522	47	-1	
4	1	5	1	1	0	738	213	1522	47	-1	
5	1	5	1	1	1	738	230	80	30	96.656059	ABC
5	1	5	1	1	2	830	230	175	29	95.912506	TRADING
5	1	5	1	1	3	1020	230	64	29	91.410927	CO.
5	1	5	1	1	4	1685	213	180	31	14.641342	InvoiceNo}
5	1	5	1	1	5	1927	213	138	29	95.846687	01-1202
5	1	5	1	1	6	2160	221	18	21	92.192619	z
5	1	5	1	1	7	2218	213	42	29	8.644333	GJ
2	1	6	0	0	0	1876	261	485	4	-1	
3	1	6	1	0	0	1876	261	485	4	-1	
4	1	6	1	1	0	1876	261	485	4	-1	
5	1	6	1	1	1	1876	261	485	4	95.000000	 
2	1	7	0	0	0	161	248	196	86	-1	
3	1	7	1	0	0	161	248	196	86	-1	
4	1	7	1	1	0	161	248	196	33	-1	
5	1	7	1	1	1	161	248	196	33	95.688576	Customer
4	1	7	1	2	0	162	301	115	33	-1	
5	1	7	1	2	1	162	301	115	33	96.691635	Name
2	1	8	0	0	0	1645	266	236	4	-1	
3	1	8	1	0	0	1645	266	236	4	-1	
4	1	8	1	1	0	1645	266	236	4	-1	
5	1	8	1	1	1	1645	266	236	4	95.000000	 
2	1	9	0	0	0	745	270	1533	60	-1	
3	1	9	1	0	0	745	270	1533	60	-1	
4	1	9	1	1	0	745	270	1533	60	-1	
5	1	9	1	1	1	745	270	91	60	13.980598	Byleill
5	1	9	1	1	2	856	270	35	60	53.645317	paw
5	1	9	1	1	3	906	270	25	60	41.131317	ot
5	1	9	1	1	4	946	270	28	60	0.000000	Auf
5	1	9	1	1	5	991	270	20	60	22.204338	1S
5	1	9	1	1	6	1026	270	30	60	50.324684	nt
5	1	9	1	1	7	1667	290	196	30	31.063522	InvaiiceDate|
5	1	9	1	1	8	1932	290	127	30	71.667526	17-Jan-
5	1	9	1	1	9	2095	272	21	59	86.774925	|
5	1	9	1	1	10	2148	290	50	37	29.605377	¢jih
5	1	9	1	1	11	2229	290	49	29	94.994514	mh
2	1	10	0	0	0	1666	335	369	31	-1	
3	1	10	1	0	0	1666	335	369	31	-1	
4	1	10	1	1	0	1666	335	369	31	-1	
5	1	10	1	1	1	1666	335	78	29	96.848129	Date
5	1	10	1	1	2	1952	336	83	30	96.821182	2026
2	1	11	0	0	0	114	371	2247	4	-1	
3	1	11	1	0	0	114	371	2247	4	-1	
4	1	11	1	1	0	114	371	2247	4	-1	
5	1	11	1	1	1	114	371	2247	4	95.000000	 
2	1	12	0	0	0	200	388	2142	209	-1	
3	1	12	1	0	0	200	388	2142	209	-1	
4	1	12	1	1	0	498	388	1053	42	-1	
5	1	12	1	1	1	498	388	85	30	96.572327	0345
5	1	12	1	1	2	607	388	67	29	95.573586	13D
5	1	12	1	1	3	696	388	34	29	92.122673	Al
5	1	12	1	1	4	747	388	110	29	92.122673	Manar
5	1	12	1	1	5	871	388	65	29	96.800842	Dist
5	1	12	1	1	6	959	388	174	29	95.719788	DAMMAM
5	1	12	1	1	7	1152	388	116	29	94.994041	SAUDI
5	1	12	1	1	8	1419	419	132	11	21.721237	ae
4	1	12	1	2	0	200	408	2142	63	-1	
5	1	12	1	2	1	200	408	167	63	96.684921	Customer
5	1	12	1	2	2	496	410	144	61	96.910172	ARABIA
5	1	12	1	2	3	1395	414	184	39	0.000000	eesltolsel
5	1	12	1	2	4	1608	410	37	62	53.713966	|
5	1	12	1	2	5	1686	433	67	29	79.229706	Due
5	1	12	1	2	6	1769	433	77	29	88.656616	Date
5	1	12	1	2	7	1889	433	214	29	47.173405	|20-Jan-2026)
